RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2023-01-23;ALLD3;BRALLDACNOR3;ALLD;42212;5,9022273;1;249144,82
2023-01-23;ALPA3;BRALPAACNOR0;ALPA;359;11,7920334;1;4233,34
2023-01-23;ALPA4;BRALPAACNPR7;ALPA;20563128;14,1036385;1;290014924,11
2023-01-23;ALPK3;BRALPKACNOR9;ALPK;73699;1,6029923;1;118138,93
2023-01-23;ALSO3;BRALSOACNOR5;ALSO;15372413;18,2814406;1;281029856,12
2023-01-23;ALUG11;BRALUGCTF000;ALUG;11057;34,6293714;1;382896,96
2023-01-23;ALUP11;BRALUPCDAM15;ALUP;3306194;27,6298469;1;91349634,14
2023-01-23;ALUP3;BRALUPACNOR8;ALUP;218;9,3791284;1;2044,65
2023-01-23;ALUP4;BRALUPACNPR5;ALUP;1395;9,2917204;1;12961,95
2023-01-23;ALZR11;BRALZRCTF006;ALZR;3771;113,4590373;1;427854,03
2023-01-23;AMAR3;BRAMARACNOR4;AMAR;23154202;1,2557478;1;29075839,92
2023-01-23;AMBP3;BRAMBPACNOR6;AMBP;2497838;20,7345587;1;51791568,66
2023-01-23;AMER3;BRAMERACNOR6;AMER;31457789;2,7007578;1;84959869,99
2023-01-23;AMZO34;BRAMZOBDR002;AMZO;533716;23,817049;1;12711540,15
2023-01-23;ANIM3;BRANIMACNOR6;ANIM;7637251;3,8758046;1;29600493,25
2023-01-23;APER3;BRAPERACNOR9;APER;88717;27,5869407;1;2447430,62
2023-01-23;ARCT11;BRARCTCTF008;ARCT;83;88,0901204;1;7311,48
2023-01-23;ARML3;BRARMLACNOR1;ARML;5742630;11,1992161;1;64312954,43
2023-01-23;ARMT34;BRARMTBDR008;ARMT;5861;78,4018853;1;459513,45
2023-01-23;ARRI11;BRARRICTF009;ARRI;12;9,35;1;112,2
2023-01-23;ARZZ3;BRARZZACNOR3;ARZZ;5320602;77,9744751;1;414871148,46
2023-01-23;ASAI3;BRASAIACNOR0;ASAI;75378649;19,6347839;1;1480043486,25
2023-01-23;ASIA11;BRASIACTF011;ASIA;17;7,8594117;1;133,61
2023-01-23;ATMP3;BRATMPACNOR8;ATMP;2551;1,212156;1;3092,21
2023-01-23;ATOM3;BRATOMACNOR1;ATOM;851;2,3258989;1;1979,34
2023-01-23;ATTB34;BRATTBBDR007;ATTB;1452;32,7343801;1;47530,32
2023-01-23;AURA33;BRAURABDR001;AURA;192478;35,5086438;1;6834632,76
2023-01-23;AURE3;BRAUREACNOR9;AURE;14774408;14,697865;1;217152254,74
2023-01-23;AVGO34;BRAVGOBDR003;AVGO;1484;42,5589892;1;63157,54
2023-01-23;AVLL3;BRAVLLACNOR5;AVLL;512;8,3735351;1;4287,25
2023-01-23;AXPB34;BRAXPBBDR007;AXPB;23;78,2043478;1;1798,7
2023-01-23;AZEV3;BRAZEVACNOR0;AZEV;8284;1,6912554;1;14010,36
2023-01-23;AZEV4;BRAZEVACNPR7;AZEV;1084412;1,5742325;1;1707116,64
2023-01-23;AZUL4;BRAZULACNPR4;AZUL;18559848;11,5847933;1;215012003,45
2023-01-23;B1IL34;BRB1ILBDR002;B1IL;600;26,12;1;15672
2023-01-23;B1NT34;BRB1NTBDR005;B1NT;8263;45,6607297;1;377294,61
2023-01-23;B2YN34;BRB2YNBDR003;B2YN;4782;3,71;1;17741,22
2023-01-23;B3SA3;BRB3SAACNOR6;B3SA;185479891;12,7770668;1;2369888964,87
2023-01-23;BAAX39;BRBAAXBDR009;BAAX;64558;36,6100037;1;2363468,62
2023-01-23;BABA34;BRBABABDR005;BABA;747525;19,7396999;1;14755919,21
2023-01-23;BACW39;BRBACWBDR007;BACW;104297;45,844582;1;4781452,37
2023-01-23;BAHI3;BRBAHIACNOR1;BAHI;1300;12,66;1;16458
2023-01-23;BALM4;BRBALMACNPR2;BALM;5;9,85;1;49,25
2023-01-23;BARI11;BRBARICTF003;BARI;19;86,4231578;1;1642,04
2023-01-23;BAUH4;BRBAUHACNPR3;BAUH;3;83,89;1;251,67
2023-01-23;BAZA3;BRBAZAACNOR0;BAZA;490;50,6493469;1;24818,18
2023-01-23;BBAS3;BRBBASACNOR3;BBAS;80540914;36,0082111;1;2900134239,24
2023-01-23;BBDC3;BRBBDCACNOR1;BBDC;88130493;13,1062934;1;1155064099,66
2023-01-23;BBDC4;BRBBDCACNPR8;BBDC;417998629;14,8065902;1;6189134411,74
2023-01-23;BBOV11;BRBBOVCTF001;BBOV;5026;57,5600258;1;289296,69
2023-01-23;BBPO11;BRBBPOCTF003;BBPO;4283;85,5219472;1;366290,5
2023-01-23;BBSD11;BRBBSDCTF000;BBSD;3;88,7733333;1;266,32
2023-01-23;BBSE3;BRBBSEACNOR5;BBSE;24700283;33,7665315;1;834042886,12
2023-01-23;BBUG39;BRBBUGBDR000;BBUG;1;34,8;1;34,8
2023-01-23;BCFF11;BRBCFFCTF000;BCFF;9914;64,9830724;1;644242,18
2023-01-23;BCHI39;BRBCHIBDR001;BCHI;130984;33,3024819;1;4362092,3
2023-01-23;BCHQ39;BRBCHQBDR004;BCHQ;4;29,165;1;116,66
2023-01-23;BCLO39;BRBCLOBDR001;BCLO;1;28,34;1;28,34
2023-01-23;BCPX39;BRBCPXBDR003;BCPX;2;39,79;1;79,58
2023-01-23;BCRI11;BRBCRICTF009;BCRI;495;97,2643434;1;48145,85
2023-01-23;BCSA34;BRBCSABDR005;BCSA;307;15,1870358;1;4662,42
2023-01-23;BDIV11;BRBDIVCTF009;BDIV;2;104,19;1;208,38
2023-01-23;BDOM11;BRBDOMCTF006;BDOM;111;81,5145045;1;9048,11
2023-01-23;BDRI39;BRBDRIBDR008;BDRI;1;37,34;1;37,34
2023-01-23;BDVD39;BRBDVDBDR001;BDVD;3;50,1266666;1;150,38
2023-01-23;BDVY39;BRBDVYBDR007;BDVY;94;63,5823404;1;5976,74
2023-01-23;BEEF3;BRBEEFACNOR6;BEEF;20688138;14,0272895;1;290198501,73
2023-01-23;BEEM39;BRBEEMBDR006;BEEM;11397;35,2377985;1;401605,19
2023-01-23;BEES3;BRBEESACNOR9;BEES;1564;5,6350191;1;8813,17
2023-01-23;BEES4;BRBEESACNPR6;BEES;812;6,5657389;1;5331,38
2023-01-23;BEFA39;BRBEFABDR008;BEFA;17;45,3835294;1;771,52
2023-01-23;BERK34;BRBERKBDR002;BERK;389235;79,3706706;1;30893842,99
2023-01-23;BEWG39;BRBEWGBDR000;BEWG;106;47,3367924;1;5017,7
2023-01-23;BEWJ39;BRBEWJBDR004;BEWJ;2879;35,8826884;1;103306,26
2023-01-23;BEWU39;BRBEWUBDR001;BEWU;214;56,083271;1;12001,82
2023-01-23;BFNX39;BRBFNXBDR001;BFNX;2;20,33;1;40,66
2023-01-23;BGIP4;BRBGIPACNPR8;BGIP;10;17,295;1;172,95
2023-01-23;BGWH39;BRBGWHBDR003;BGWH;4;51,57;1;206,28
2023-01-23;BIAU39;BRBIAUBDR008;BIAU;1612;45,6634615;1;73609,5
2023-01-23;BIDU34;BRBIDUBDR002;BIDU;114;50,04;1;5704,56
2023-01-23;BIEM39;BRBIEMBDR007;BIEM;19021;43,1744466;1;821221,15
2023-01-23;BIEU39;BRBIEUBDR000;BIEU;2208;43,068048;1;95094,25
2023-01-23;BIHI39;BRBIHIBDR008;BIHI;12364;7,9067648;1;97759,24
2023-01-23;BIOM3;BRBIOMACNOR2;BIOM;10400;6,3564423;1;66107
2023-01-23;BITH11;BRBITHCTF004;BITH;86265;21,7405326;1;1875447,05
2023-01-23;BITI11;BRBITICTF010;BITI;5000;32,05;1;160250
2023-01-23;BITO39;BRBITOBDR001;BITO;8471;45,0344717;1;381487,01
2023-01-23;BIVB39;BRBIVBBDR004;BIVB;63818;50,9089592;1;3248907,96
2023-01-23;BIWM39;BRBIWMBDR009;BIWM;2250;46,5300888;1;104692,7
2023-01-23;BIYE39;BRBIYEBDR002;BIYE;22;82,14;1;1807,08
2023-01-23;BIYF39;BRBIYFBDR009;BIYF;305;27,1586557;1;8283,39
2023-01-23;BIYW39;BRBIYWBDR004;BIYW;843;11,3258837;1;9547,72
2023-01-23;BKNG34;BRBKNGBDR006;BKNG;138;60,8466666;1;8396,84
2023-01-23;BLAK34;BRBLAKBDR003;BLAK;7495;57,8437091;1;433538,6
2023-01-23;BLAU3;BRBLAUACNOR8;BLAU;1134432;26,2396168;1;29767061,04
2023-01-23;BLBT39;BRBLBTBDR002;BLBT;29;40,8510344;1;1184,68
2023-01-23;BLPA39;BRBLPABDR002;BLPA;2;55,375;1;110,75
2023-01-23;BLPX39;BRBLPXBDR004;BLPX;1;55,24;1;55,24
2023-01-23;BMEB3;BRBMEBACNOR8;BMEB;32;10,55;1;337,6
2023-01-23;BMEB4;BRBMEBACNPR5;BMEB;1111;10,2218271;1;11356,45
2023-01-23;BMGB4;BRBMGBACNPR0;BMGB;1044276;2,1402164;1;2234976,69
2023-01-23;BMOB3;BRBMOBACNOR7;BMOB;881054;14,3191496;1;12615944,1
2023-01-23;BMYB34;BRBMYBBDR000;BMYB;1;373,7;1;373,7
2023-01-23;BNDA39;BRBNDABDR004;BNDA;5304;54,3350735;1;288193,23
2023-01-23;BOAC34;BRBOACBDR004;BOAC;6571;44,3690914;1;291549,3
2023-01-23;BOAS3;BRBOASACNOR6;BOAS;2155539;6,9800719;1;15045817,21
2023-01-23;BOBR4;BRBOBRACNPR3;BOBR;6246;1,1991706;1;7490,02
2023-01-23;BONY34;BRBONYBDR001;BONY;1701;251,9647148;1;428591,98
2023-01-23;BOTZ39;BRBOTZBDR005;BOTZ;2;28,855;1;57,71
2023-01-23;BOVA11;BRBOVACTF003;BOVA;91569213;105,9601282;1;9702685552,14
2023-01-23;BOVB11;BRBOVBCTF001;BOVB;531571;110,3645375;1;58666587,57
2023-01-23;BOVV11;BRBOVVCTF009;BOVV;16041469;111,3628932;1;1786424400,21
2023-01-23;BOVX11;BRBOVXCTF005;BOVX;3972944;10,7817745;1;42835386,46
2023-01-23;BPAC11;BRBPACUNT006;BPAC;38849402;22,2646018;1;864966468,64
2023-01-23;BPAC3;BRBPACACNOR7;BPAC;453;12,3740838;1;5605,46
2023-01-23;BPAC5;BRBPACACNPA0;BPAC;15903;5,1123857;1;81302,27
2023-01-23;BPAN4;BRBPANACNPR1;BPAN;31135578;5,8248119;1;181358888,16
2023-01-23;BPFF11;BRBPFFCTF002;BPFF;69;64,5;1;4450,5
2023-01-23;BQTC39;BRBQTCBDR009;BQTC;61;38,9726229;1;2377,33
2023-01-23;BQYL39;BRBQYLBDR000;BQYL;56;28,81;1;1613,36
2023-01-23;BRAP3;BRBRAPACNOR5;BRAP;116429;26,2281763;1;3053720,34
2023-01-23;BRAP4;BRBRAPACNPR2;BRAP;23269064;30,9958541;1;721244512,81
2023-01-23;BRAX11;BRBRAXCTF002;BRAX;725;90,2853793;1;65456,9
2023-01-23;BRBI11;BRBRBICDAM10;BRBI;566030;11,3144783;1;6404334,2
2023-01-23;BRCO11;BRBRCOCTF007;BRCO;2979;96,4657603;1;287371,5
2023-01-23;BRCR11;BRBRCRCTF000;BRCR;27917;58,6644582;1;1637735,68
2023-01-23;BRFS3;BRBRFSACNOR8;BRFS;75441798;8,0668023;1;608574072,57
2023-01-23;BRIT3;BRBRITACNOR0;BRIT;942205;2,4292911;1;2288890,25
2023-01-23;BRIV3;BRBRIVACNOR6;BRIV;102;9,34;1;952,68
2023-01-23;BRKM3;BRBRKMACNOR1;BRKM;29142;23,7423086;1;691898,36
2023-01-23;BRKM5;BRBRKMACNPA4;BRKM;27552213;22,611699;1;623002348,04
2023-01-23;BRPR3;BRBRPRACNOR9;BRPR;13947601;6,2547535;1;87238807,37
2023-01-23;BRSR3;BRBRSRACNOR3;BRSR;718;10,7508077;1;7719,08
2023-01-23;BRSR6;BRBRSRACNPB4;BRSR;8288061;9,5866322;1;79454592,95
2023-01-23;BSIL39;BRBSILBDR009;BSIL;3;32,0733333;1;96,22
2023-01-23;BSLV39;BRBSLVBDR002;BSLV;3420;37,89;1;129583,8
2023-01-23;BTAL11;BRBTALCTF003;BTAL;272;93,1502941;1;25336,88
2023-01-23;BTCI11;BRBTCICTF005;BTCI;105156;8,9002683;1;935916,62
2023-01-23;BTLG11;BRBTLGCTF000;BTLG;9323;97,6860002;1;910726,58
2023-01-23;BTRA11;BRBTRACTF000;BTRA;6;85,11;1;510,66
2023-01-23;BURT39;BRBURTBDR009;BURT;73267;39,0703883;1;2862570,14
2023-01-23;BXPO11;BRBXPOCTF007;BXPO;277;103,8877978;1;28776,92
2023-01-23;C2OI34;BRC2OIBDR003;C2OI;19882;10,8575907;1;215870,62
2023-01-23;C2RW34;BRC2RWBDR007;C2RW;11;23,47;1;258,17
2023-01-23;CAMB3;BRCAMBACNOR4;CAMB;223;6,5107174;1;1451,89
2023-01-23;CAML3;BRCAMLACNOR3;CAML;5124369;8,143581;1;41730714,31
2023-01-23;CASH3;BRCASHACNOR8;CASH;96405761;1,1383124;1;109739873,84
2023-01-23;CATP34;BRCATPBDR003;CATP;3657;78,1466201;1;285782,19
2023-01-23;CBAV3;BRCBAVACNOR5;CBAV;12002691;11,7999977;1;141631726,7
2023-01-23;CCRO3;BRCCROACNOR2;CCRO;47665194;11,1216681;1;530116470,25
2023-01-23;CEAB3;BRCEABACNOR1;CEAB;19389301;2,507599;1;48620593,49
2023-01-23;CEBR3;BRCEBRACNOR5;CEBR;107;10,2779439;1;1099,74
2023-01-23;CEBR5;BRCEBRACNPA8;CEBR;17;11,2;1;190,4
2023-01-23;CEBR6;BRCEBRACNPB6;CEBR;5362;10,5577732;1;56610,78
2023-01-23;CEDO4;BRCEDOACNPR5;CEDO;54;3,63;1;196,02
2023-01-23;CGAS3;BRCGASACNOR0;CGAS;1;130;1;130
2023-01-23;CGAS5;BRCGASACNPA3;CGAS;1822;130,0073161;1;236873,33
2023-01-23;CGRA3;BRCGRAACNOR2;CGRA;702;29,4696153;1;20687,67
2023-01-23;CGRA4;BRCGRAACNPR9;CGRA;9621;26,5476457;1;255414,9
2023-01-23;CHCM34;BRCHCMBDR001;CHCM;336;29,69;1;9975,84
2023-01-23;CHVX34;BRCHVXBDR008;CHVX;4260;91,8210845;1;391157,82
2023-01-23;CIEL3;BRCIELACNOR3;CIEL;97509363;4,9629141;1;483930599,98
2023-01-23;CLSA3;BRCLSAACNOR0;CLSA;2472315;4,8131272;1;11899566,77
2023-01-23;CLSC4;BRCLSCACNPR3;CLSC;2363;55,0730639;1;130137,65
2023-01-23;CMCS34;BRCMCSBDR008;CMCS;716;39,5;1;28282
2023-01-23;CMDB11;BRCMDBCTF001;CMDB;5;11,17;1;55,85
2023-01-23;CMIG3;BRCMIGACNOR6;CMIG;6529946;16,2147907;1;105881707,84
2023-01-23;CMIG4;BRCMIGACNPR3;CMIG;45830438;11,3032616;1;518033432,89
2023-01-23;CMIN3;BRCMINACNOR2;CMIN;66212994;4,1991211;1;278036380,65
2023-01-23;COCA34;BRCOCABDR002;COCA;32389;51,9134277;1;1681424,01
2023-01-23;COCE3;BRCOCEACNOR0;COCE;100;57,24;1;5724
2023-01-23;COCE5;BRCOCEACNPA3;COCE;22142;43,7443184;1;968586,7
2023-01-23;COGN3;BRCOGNACNOR2;COGN;189795487;2,1055229;1;399618758,82
2023-01-23;COPH34;BRCOPHBDR009;COPH;47768;51,597581;1;2464713,25
2023-01-23;COWC34;BRCOWCBDR006;COWC;9337;61,8350658;1;577354,01
2023-01-23;CPFE3;BRCPFEACNOR0;CPFE;10130098;32,3378503;1;327585593,39
2023-01-23;CPFF11;BRCPFFCTF000;CPFF;122;64,17;1;7828,74
2023-01-23;CPLE11;BRCPLECDAM13;CPLE;3661887;37,311364;1;136629999,15
2023-01-23;CPLE3;BRCPLEACNOR8;CPLE;645423;6,6804323;1;4311704,72
2023-01-23;CPLE6;BRCPLEACNPB9;CPLE;36269824;7,657829;1;277748110,32
2023-01-23;CPTS11;BRCPTSCTF004;CPTS;141301;81,5959244;1;11529585,72
2023-01-23;CRFB3;BRCRFBACNOR2;CRFB;42930219;14,93209;1;641037896,8
2023-01-23;CRIV3;BRCRIVACNOR4;CRIV;50;5,01;1;250,5
2023-01-23;CRIV4;BRCRIVACNPR1;CRIV;83;5,2367469;1;434,65
2023-01-23;CRPG5;BRCRPGACNPA3;CRPG;18755;28,277743;1;530349,07
2023-01-23;CRPG6;BRCRPGACNPB1;CRPG;28;28,075;1;786,1
2023-01-23;CRPT11;BRCRPTCTF006;CRPT;353;5,5610198;1;1963,04
2023-01-23;CSAN3;BRCSANACNOR6;CSAN;48031775;16,8147608;1;807642810,38
2023-01-23;CSCO34;BRCSCOBDR004;CSCO;5223;49,8440857;1;260335,66
2023-01-23;CSED3;BRCSEDACNOR9;CSED;1039121;3,6547452;1;3797722,5
2023-01-23;CSMG3;BRCSMGACNOR5;CSMG;3338461;15,2146338;1;50793461,67
2023-01-23;CSNA3;BRCSNAACNOR6;CSNA;51308879;15,6620571;1;803602597,7
2023-01-23;CSRN3;BRCSRNACNOR0;CSRN;12;23,16;1;277,92
2023-01-23;CSUD3;BRCSUDACNOR5;CSUD;142598;11,5356833;1;1644965,38
2023-01-23;CTGP34;BRCTGPBDR000;CTGP;254;43,0621653;1;10937,79
2023-01-23;CTKA4;BRCTKAACNPR7;CTKA;43;9,558372;1;411,01
2023-01-23;CTNM3;BRCTNMACNOR9;CTNM;253;4,3766007;1;1107,28
2023-01-23;CTNM4;BRCTNMACNPR6;CTNM;1009;1,7972051;1;1813,38
2023-01-23;CTSA4;BRCTSAACNPR0;CTSA;492;1,702317;1;837,54
2023-01-23;CURY3;BRCURYACNOR3;CURY;7348144;12,0339699;1;88427344,29
2023-01-23;CVBI11;BRCVBICTF001;CVBI;14293;89,7281592;1;1282484,58
2023-01-23;CVCB3;BRCVCBACNOR1;CVCB;42042185;4,3752541;1;183945245,92
2023-01-23;CVSH34;BRCVSHBDR008;CVSH;93;45,37;1;4219,41
2023-01-23;CXSE3;BRCXSEACNOR7;CXSE;3398945;8,1805333;1;27805182,83
2023-01-23;CYRE3;BRCYREACNOR7;CYRE;39427187;13,6180031;1;536919554,96
2023-01-23;D1HI34;BRD1HIBDR008;D1HI;5;480,82;1;2404,1
2023-01-23;D1LR34;BRD1LRBDR001;D1LR;414;135,935942;1;56277,48
2023-01-23;D1OM34;BRD1OMBDR006;D1OM;23;160,8304347;1;3699,1
2023-01-23;DASA3;BRDASAACNOR1;DASA;2853512;12,7133765;1;36277772,5
2023-01-23;DEEC34;BRDEECBDR003;DEEC;126;74,3928571;1;9373,5
2023-01-23;DEFI11;BRDEFICTF006;DEFI;44938;17,4401079;1;783723,57
2023-01-23;DESK3;BRDESKACNOR2;DESK;662623;8,5280268;1;5650866,73
2023-01-23;DEVA11;BRDEVACTF000;DEVA;94284;88,3677253;1;8331662,62
2023-01-23;DEXP3;BRDEXPACNOR1;DEXP;534017;7,0019297;1;3739149,53
2023-01-23;DIRR3;BRDIRRACNOR0;DIRR;5939252;15,0303462;1;89269014,28
2023-01-23;DISB34;BRDISBBDR006;DISB;118844;33,147445;1;3939374,96
2023-01-23;DIVO11;BRDIVOCTF002;DIVO;31532;74,1457912;1;2337965,09
2023-01-23;DMVF3;BRDMVFACNOR9;DMVF;4238;3,9369655;1;16684,86
2023-01-23;DNAI11;BRDNAICTF008;DNAI;2;33,63;1;67,26
2023-01-23;DOTZ3;BRDOTZACNOR7;DOTZ;50429;1,2053112;1;60782,64
2023-01-23;DTCY3;BRDTCYACNOR5;DTCY;123;4,58;1;563,34
2023-01-23;DXCO3;BRDXCOACNOR8;DXCO;18002312;6,8303279;1;122961694,53
2023-01-23;E1CO34;BRE1COBDR006;E1CO;675;29,42;1;19858,5
2023-01-23;E1DU34;BRE1DUBDR001;E1DU;2;14,135;1;28,27
2023-01-23;EAIN34;BREAINBDR007;EAIN;82;318,24;1;26095,68
2023-01-23;EALT3;BREALTACNOR4;EALT;50;9,1612;1;458,06
2023-01-23;EALT4;BREALTACNPR1;EALT;4767;6,7275582;1;32070,27
2023-01-23;ECOR3;BRECORACNOR8;ECOR;31707413;4,4028635;1;139603413,96
2023-01-23;EGIE3;BREGIEACNOR9;EGIE;21422500;37,9223862;1;812392319,02
2023-01-23;EKTR3;BREKTRACNOR0;EKTR;10;32;1;320
2023-01-23;EKTR4;BREKTRACNPR7;EKTR;1;34,07;1;34,07
2023-01-23;ELAS11;BRELASCTF009;ELAS;102;102,2517647;1;10429,68
2023-01-23;ELCI34;BRELCIBDR007;ELCI;2039;56,6881216;1;115587,08
2023-01-23;ELET3;BRELETACNOR6;ELET;54682110;41,6253701;1;2276163069,65
2023-01-23;ELET6;BRELETACNPB7;ELET;10326149;42,9236086;1;443235578,26
2023-01-23;ELMD3;BRELMDACNOR3;ELMD;546377;10,4816393;1;5726926,66
2023-01-23;EMAE4;BREMAEACNPR1;EMAE;5;65,49;1;327,45
2023-01-23;EMBR3;BREMBRACNOR4;EMBR;23897191;15,125723;1;361462292,56
2023-01-23;ENAT3;BRENATACNOR0;ENAT;4564669;13,7292279;1;62669381,44
2023-01-23;ENBR3;BRENBRACNOR2;ENBR;37475322;20,1662442;1;755736497,09
2023-01-23;ENEV3;BRENEVACNOR8;ENEV;42177677;12,1972818;1;514453015,35
2023-01-23;ENGI11;BRENGICDAM16;ENGI;7304558;41,970146;1;306573365,82
2023-01-23;ENGI3;BRENGIACNOR0;ENGI;484;12,9328305;1;6259,49
2023-01-23;ENGI4;BRENGIACNPR7;ENGI;5926;7,2994751;1;43256,69
2023-01-23;ENJU3;BRENJUACNOR9;ENJU;7869838;1,0159758;1;7995565,25
2023-01-23;EPAR3;BREPARACNOR9;EPAR;244;9,78;1;2386,32
2023-01-23;EQIX34;BREQIXBDR002;EQIX;374;45,5021657;1;17017,81
2023-01-23;EQPA3;BREQPAACNOR1;EQPA;57;6,4343859;1;366,76
2023-01-23;EQTL3;BREQTLACNOR0;EQTL;26880202;26,6296384;1;715810059,6
2023-01-23;ESGD11;BRESGDCTF003;ESGD;1807;8,0999169;1;14636,55
2023-01-23;ESGU11;BRESGUCTF007;ESGU;177453;7,7947896;1;1383208,81
2023-01-23;ESPA3;BRESPAACNOR7;ESPA;19781356;1,3434351;1;26574969,37
2023-01-23;ESTR4;BRESTRACNPR0;ESTR;18;39,99;1;719,82
2023-01-23;ETER3;BRETERACNOR3;ETER;3012545;11,0648957;1;33333496,44
2023-01-23;ETHE11;BRETHECTF007;ETHE;62884;20,7241722;1;1303218,85
2023-01-23;EUCA3;BREUCAACNOR1;EUCA;147;10,9217687;1;1605,5
2023-01-23;EUCA4;BREUCAACNPR8;EUCA;42483;7,6380008;1;324485,19
2023-01-23;EURP11;BREURPCTF018;EURP;641004;9,8006897;1;6282281,31
2023-01-23;EVEN3;BREVENACNOR8;EVEN;10986568;4,6754953;1;51367647,18
2023-01-23;EXXO34;BREXXOBDR006;EXXO;57154;71,9665398;1;4113175,62
2023-01-23;EZTC3;BREZTCACNOR0;EZTC;19849442;13,4682142;1;267336538,1
2023-01-23;F1TN34;BRF1TNBDR001;F1TN;213;125,1102816;1;26648,49
2023-01-23;F2IC34;BRF2ICBDR005;F2IC;565;72,97;1;41228,05
2023-01-23;F2NV34;BRF2NVBDR005;F2NV;123684;4,1731321;1;516149,68
2023-01-23;F2RT34;BRF2RTBDR000;F2RT;494;32,28;1;15946,32
2023-01-23;FASL34;BRFASLBDR007;FASL;2;257,29;1;514,58
2023-01-23;FCXO34;BRFCXOBDR007;FCXO;806;66,6673449;1;53733,88
2023-01-23;FESA3;BRFESAACNOR8;FESA;1274;57,2016169;1;72874,86
2023-01-23;FESA4;BRFESAACNPR5;FESA;932645;53,5903322;1;49980755,46
2023-01-23;FHER3;BRFHERACNOR5;FHER;481715;17,450374;1;8406106,94
2023-01-23;FIND11;BRFINDCTF007;FIND;258;99,8575581;1;25763,25
2023-01-23;FIQE3;BRFIQEACNOR5;FIQE;540185;3,8232259;1;2065249,33
2023-01-23;FLRY3;BRFLRYACNOR5;FLRY;31426742;15,3101407;1;481147843,13
2023-01-23;FRAS3;BRFRASACNOR0;FRAS;98783;9,9172382;1;979654,55
2023-01-23;FRIO3;BRFRIOACNOR2;FRIO;5;31;1;155
2023-01-23;FSLR34;BRFSLRBDR001;FSLR;16698;418,4412732;1;6987132,38
2023-01-23;G1PC34;BRG1PCBDR001;G1PC;5;484,21;1;2421,05
2023-01-23;G2DI33;BRG2DIBDR002;G2DI;19533;2,7296928;1;53319,09
2023-01-23;GALG11;BRGALGCTF009;GALG;9961;9,2968677;1;92606,1
2023-01-23;GDXB39;BRGDXBBDR000;GDXB;4635;54,4109385;1;252194,7
2023-01-23;GEOO34;BRGEOOBDR000;GEOO;3;324,8933333;1;974,68
2023-01-23;GFSA3;BRGFSAACNOR3;GFSA;1725627;13,2684326;1;22896365,56
2023-01-23;GGBR3;BRGGBRACNOR1;GGBR;163990;24,976487;1;4095894,11
2023-01-23;GGBR4;BRGGBRACNPR8;GGBR;87282709;31,1181536;1;2716076753,21
2023-01-23;GGPS3;BRGGPSACNOR9;GGPS;4193827;11,4250298;1;47914598,87
