RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2023-01-05;A1EG34;BRA1EGBDR002;A1EG;2;27,5;1;55
2023-01-05;A1ES34;BRA1ESBDR007;A1ES;2;148,91;1;297,82
2023-01-05;A1IV34;BRA1IVBDR002;A1IV;1;38,65;1;38,65
2023-01-05;A1MD34;BRA1MDBDR002;A1MD;436;44,24;1;19288,64
2023-01-05;A1RE34;BRA1REBDR009;A1RE;63;191,5712698;1;12068,99
2023-01-05;A1UT34;BRA1UTBDR001;A1UT;146;246,3255479;1;35963,53
2023-01-05;A1ZN34;BRA1ZNBDR003;A1ZN;1;62,13;1;62,13
2023-01-05;A2RW34;BRA2RWBDR009;A2RW;395;37,97;1;14998,15
2023-01-05;AALR3;BRAALRACNOR6;AALR;1335139;20,8076345;1;27781084,39
2023-01-05;AAPL34;BRAAPLBDR004;AAPL;1433954;35,0469259;1;50255679,6
2023-01-05;ABBV34;BRABBVBDR001;ABBV;75;53,91;1;4043,25
2023-01-05;ABCB4;BRABCBACNPR4;ABCB;1279133;18,9336398;1;24218643,54
2023-01-05;ABEV3;BRABEVACNOR1;ABEV;296859419;14,8744441;1;4415618846,76
2023-01-05;ABTT34;BRABTTBDR007;ABTT;66;48,0115151;1;3168,76
2023-01-05;ACWI11;BRACWICTF001;ACWI;412043;9,1870298;1;3785451,32
2023-01-05;ADBE34;BRADBEBDR003;ADBE;18;36,3088888;1;653,56
2023-01-05;AERI3;BRAERIACNOR4;AERI;10580945;1,0868495;1;11499895,43
2023-01-05;AESB3;BRAESBACNOR7;AESB;26157159;9,5239975;1;249120717,93
2023-01-05;AGRO3;BRAGROACNOR7;AGRO;3112578;27,835165;1;86639122,38
2023-01-05;AGXY3;BRAGXYACNOR4;AGXY;319486;8,8715704;1;2834342,56
2023-01-05;AIRB34;BRAIRBBDR004;AIRB;205132;23,8509509;1;4892593,27
2023-01-05;ALLD3;BRALLDACNOR3;ALLD;81471;6,0713652;1;494640,2
2023-01-05;ALPA3;BRALPAACNOR0;ALPA;359;11,8308913;1;4247,29
2023-01-05;ALPA4;BRALPAACNPR7;ALPA;16356769;14,4001976;1;235540706,72
2023-01-05;ALPK3;BRALPKACNOR9;ALPK;70941;1,6015183;1;113613,31
2023-01-05;ALSO3;BRALSOACNOR5;ALSO;27257328;16,4525434;1;448452372,66
2023-01-05;ALUG11;BRALUGCTF000;ALUG;18986;34,9281528;1;663145,91
2023-01-05;ALUP11;BRALUPCDAM15;ALUP;2835157;26,9234572;1;76332228,4
2023-01-05;ALUP3;BRALUPACNOR8;ALUP;1940;9,0632216;1;17582,65
2023-01-05;ALUP4;BRALUPACNPR5;ALUP;3885;9,2134079;1;35794,09
2023-01-05;ALZR11;BRALZRCTF006;ALZR;1549;112,5554293;1;174348,36
2023-01-05;AMAR3;BRAMARACNOR4;AMAR;22881424;1,2553215;1;28723543,56
2023-01-05;AMBP3;BRAMBPACNOR6;AMBP;1971511;20,4657159;1;40348384,17
2023-01-05;AMER3;BRAMERACNOR6;AMER;71798698;8,8510817;1;635496146,94
2023-01-05;AMZO34;BRAMZOBDR002;AMZO;1476465;22,7120734;1;33533581,5
2023-01-05;ANIM3;BRANIMACNOR6;ANIM;7289685;3,9885596;1;29075343,26
2023-01-05;APER3;BRAPERACNOR9;APER;97352;26,8172232;1;2610710,32
2023-01-05;ARCT11;BRARCTCTF008;ARCT;68;89,96;1;6117,28
2023-01-05;ARML3;BRARMLACNOR1;ARML;5743906;11,195729;1;64307215,13
2023-01-05;ARZZ3;BRARZZACNOR3;ARZZ;4986404;77,3771654;1;385833807,2
2023-01-05;ASAI3;BRASAIACNOR0;ASAI;84378564;19,227094;1;1622354585,92
2023-01-05;ASIA11;BRASIACTF011;ASIA;55;7,6405454;1;420,23
2023-01-05;ATMP3;BRATMPACNOR8;ATMP;2951;1,141718;1;3369,21
2023-01-05;ATOM3;BRATOMACNOR1;ATOM;806;2,2379528;1;1803,79
2023-01-05;ATTB34;BRATTBBDR007;ATTB;576;33,3964583;1;19236,36
2023-01-05;AURA33;BRAURABDR001;AURA;366421;30,319716;1;11109780,68
2023-01-05;AURE3;BRAUREACNOR9;AURE;11906036;14,387977;1;171303772,82
2023-01-05;AVGO34;BRAVGOBDR003;AVGO;1270;40,1242125;1;50957,75
2023-01-05;AVLL3;BRAVLLACNOR5;AVLL;512;6,7850585;1;3473,95
2023-01-05;AXPB34;BRAXPBBDR007;AXPB;3;77,9833333;1;233,95
2023-01-05;AZEV3;BRAZEVACNOR0;AZEV;1016;1,5204527;1;1544,78
2023-01-05;AZEV4;BRAZEVACNPR7;AZEV;778654;1,3955606;1;1086658,89
2023-01-05;AZUL4;BRAZULACNPR4;AZUL;22792887;11,1593007;1;254352681,75
2023-01-05;B1IL34;BRB1ILBDR002;B1IL;5;24,76;1;123,8
2023-01-05;B1LL34;BRB1LLBDR006;B1LL;19;127,8805263;1;2429,73
2023-01-05;B1NT34;BRB1NTBDR005;B1NT;7099;55,0593816;1;390866,55
2023-01-05;B1TI34;BRB1TIBDR005;B1TI;351;42,97;1;15082,47
2023-01-05;B3SA3;BRB3SAACNOR6;B3SA;208364726;12,4204486;1;2587983386,75
2023-01-05;BAAX39;BRBAAXBDR009;BAAX;49614;34,6279142;1;1718029,34
2023-01-05;BABA34;BRBABABDR005;BABA;691242;17,3601232;1;12000046,31
2023-01-05;BACW39;BRBACWBDR007;BACW;81153;46,2629583;1;3754377,86
2023-01-05;BALM4;BRBALMACNPR2;BALM;5;9,7;1;48,5
2023-01-05;BARI11;BRBARICTF003;BARI;19;90,3757894;1;1717,14
2023-01-05;BAUH4;BRBAUHACNPR3;BAUH;3;83,89;1;251,67
2023-01-05;BAZA3;BRBAZAACNOR0;BAZA;66;49,3336363;1;3256,02
2023-01-05;BBAS3;BRBBASACNOR3;BBAS;59901442;33,6353863;1;2014808144,23
2023-01-05;BBDC3;BRBBDCACNOR1;BBDC;97967820;13,0146047;1;1275012452,02
2023-01-05;BBDC4;BRBBDCACNPR8;BBDC;410933131;14,5459362;1;5977407139,02
2023-01-05;BBOV11;BRBBOVCTF001;BBOV;849;55,2097997;1;46873,12
2023-01-05;BBPO11;BRBBPOCTF003;BBPO;5903;86,0439437;1;507917,4
2023-01-05;BBSD11;BRBBSDCTF000;BBSD;3;88,0366666;1;264,11
2023-01-05;BBSE3;BRBBSEACNOR5;BBSE;26684126;32,2257772;1;859916700,5
2023-01-05;BBUG39;BRBBUGBDR000;BBUG;1;37,48;1;37,48
2023-01-05;BCFF11;BRBCFFCTF000;BCFF;7754;66,0309337;1;512003,86
2023-01-05;BCHI39;BRBCHIBDR001;BCHI;111828;30,6667822;1;3429404,92
2023-01-05;BCHQ39;BRBCHQBDR004;BCHQ;4;26,74;1;106,96
2023-01-05;BCLO39;BRBCLOBDR001;BCLO;1;29,26;1;29,26
2023-01-05;BCPX39;BRBCPXBDR003;BCPX;2;38,38;1;76,76
2023-01-05;BCRI11;BRBCRICTF009;BCRI;317;96,5639747;1;30610,78
2023-01-05;BCSA34;BRBCSABDR005;BCSA;307;15,1745276;1;4658,58
2023-01-05;BDIV11;BRBDIVCTF009;BDIV;2;104,43;1;208,86
2023-01-05;BDOM11;BRBDOMCTF006;BDOM;100;80,9527;1;8095,27
2023-01-05;BDRI39;BRBDRIBDR008;BDRI;1;40,16;1;40,16
2023-01-05;BDVD39;BRBDVDBDR001;BDVD;3;50,3533333;1;151,06
2023-01-05;BDVY39;BRBDVYBDR007;BDVY;95;62,7214736;1;5958,54
2023-01-05;BEEF3;BRBEEFACNOR6;BEEF;16583269;12,4405931;1;206305702,24
2023-01-05;BEES3;BRBEESACNOR9;BEES;1478;5,8362178;1;8625,93
2023-01-05;BEES4;BRBEESACNPR6;BEES;122;6,5234426;1;795,86
2023-01-05;BEFA39;BRBEFABDR008;BEFA;6;43,46;1;260,76
2023-01-05;BERK34;BRBERKBDR002;BERK;418926;80,5039669;1;33725204,85
2023-01-05;BEWG39;BRBEWGBDR000;BEWG;1343;43,1490022;1;57949,11
2023-01-05;BEWJ39;BRBEWJBDR004;BEWJ;1450;35,8673724;1;52007,69
2023-01-05;BEWU39;BRBEWUBDR001;BEWU;789;55,3605323;1;43679,46
2023-01-05;BFNX39;BRBFNXBDR001;BFNX;2;21,42;1;42,84
2023-01-05;BGIP4;BRBGIPACNPR8;BGIP;10;17,664;1;176,64
2023-01-05;BIAU39;BRBIAUBDR008;BIAU;1182;45,4464467;1;53717,7
2023-01-05;BIEM39;BRBIEMBDR007;BIEM;3306;43,262692;1;143026,46
2023-01-05;BIEU39;BRBIEUBDR000;BIEU;2258;42,5038751;1;95973,75
2023-01-05;BIOM3;BRBIOMACNOR2;BIOM;5800;6,1010344;1;35386
2023-01-05;BITH11;BRBITHCTF004;BITH;81671;20,9821957;1;1713636,91
2023-01-05;BITO39;BRBITOBDR001;BITO;4735;45,7192502;1;216480,65
2023-01-05;BIVB39;BRBIVBBDR004;BIVB;79151;51,9736424;1;4113765,77
2023-01-05;BIVE39;BRBIVEBDR008;BIVE;1;52,06;1;52,06
2023-01-05;BIWM39;BRBIWMBDR009;BIWM;2261;46,7539363;1;105710,65
2023-01-05;BIYF39;BRBIYFBDR009;BIYF;95405;26,7716943;1;2554153,5
2023-01-05;BIYW39;BRBIYWBDR004;BIYW;843;11,7509845;1;9906,08
2023-01-05;BKNG34;BRBKNGBDR006;BKNG;861;60,6603135;1;52228,53
2023-01-05;BLAK34;BRBLAKBDR003;BLAK;6255;56,9107034;1;355976,45
2023-01-05;BLAU3;BRBLAUACNOR8;BLAU;868622;26,3430058;1;22882114,41
2023-01-05;BLBT39;BRBLBTBDR002;BLBT;20;40,83;1;816,6
2023-01-05;BLPA39;BRBLPABDR002;BLPA;2;53,045;1;106,09
2023-01-05;BLPX39;BRBLPXBDR004;BLPX;1;53,23;1;53,23
2023-01-05;BLUT3;BRBLUTACNOR8;BLUT;25;5,11;1;127,75
2023-01-05;BLUT4;BRBLUTACNPR5;BLUT;4045;1,55;1;6269,75
2023-01-05;BMEB3;BRBMEBACNOR8;BMEB;32;10,19;1;326,08
2023-01-05;BMEB4;BRBMEBACNPR5;BMEB;111;9,9959459;1;1109,55
2023-01-05;BMGB4;BRBMGBACNPR0;BMGB;1018982;2,1244849;1;2164811,95
2023-01-05;BMOB3;BRBMOBACNOR7;BMOB;786715;14,2094261;1;11178768,66
2023-01-05;BMYB34;BRBMYBBDR000;BMYB;1;380,19;1;380,19
2023-01-05;BNDA39;BRBNDABDR004;BNDA;6180;55,4721472;1;342817,87
2023-01-05;BOAC34;BRBOACBDR004;BOAC;11240;42,8753852;1;481919,33
2023-01-05;BOAS3;BRBOASACNOR6;BOAS;2199732;6,005398;1;13210266,31
2023-01-05;BOBR4;BRBOBRACNPR3;BOBR;2032;1,2500492;1;2540,1
2023-01-05;BONY34;BRBONYBDR001;BONY;1669;250,8151168;1;418610,43
2023-01-05;BOTZ39;BRBOTZBDR005;BOTZ;1;28,3;1;28,3
2023-01-05;BOVA11;BRBOVACTF003;BOVA;75277550;103,8511193;1;7817657827,21
2023-01-05;BOVB11;BRBOVBCTF001;BOVB;539039;109,6277633;1;59093639,94
2023-01-05;BOVS11;BRBOVSCTF005;BOVS;4;83,025;1;332,1
2023-01-05;BOVV11;BRBOVVCTF009;BOVV;11354713;107,9080724;1;1225265193,36
2023-01-05;BOVX11;BRBOVXCTF005;BOVX;3970078;10,74823;1;42671311,69
2023-01-05;BOXP34;BRBOXPBDR008;BOXP;21;35,165238;1;738,47
2023-01-05;BPAC11;BRBPACUNT006;BPAC;29042625;22,4619135;1;652352933,11
2023-01-05;BPAC3;BRBPACACNOR7;BPAC;5253;12,8817589;1;67667,88
2023-01-05;BPAC5;BRBPACACNPA0;BPAC;25903;5,0840975;1;131693,38
2023-01-05;BPAN4;BRBPANACNPR1;BPAN;29631864;6,1645524;1;182667179,78
2023-01-05;BQTC39;BRBQTCBDR009;BQTC;32;39,4303125;1;1261,77
2023-01-05;BRAP3;BRBRAPACNOR5;BRAP;110927;25,9791501;1;2881789,19
2023-01-05;BRAP4;BRBRAPACNPR2;BRAP;18262757;29,2872588;1;534866091,58
2023-01-05;BRAX11;BRBRAXCTF002;BRAX;1027;89,1566114;1;91563,84
2023-01-05;BRBI11;BRBRBICDAM10;BRBI;475557;11,3364089;1;5391108,63
2023-01-05;BRCO11;BRBRCOCTF007;BRCO;6522;97,9518383;1;638841,89
2023-01-05;BRCR11;BRBRCRCTF000;BRCR;30850;58,2275257;1;1796319,17
2023-01-05;BRFS3;BRBRFSACNOR8;BRFS;64394452;7,6805467;1;494584599,47
2023-01-05;BRIT3;BRBRITACNOR0;BRIT;1002646;2,7329766;1;2740208,13
2023-01-05;BRIV3;BRBRIVACNOR6;BRIV;602;9,2071096;1;5542,68
2023-01-05;BRKM3;BRBRKMACNOR1;BRKM;29818;24,7479656;1;737934,84
2023-01-05;BRKM5;BRBRKMACNPA4;BRKM;17886140;23,6322634;1;422689972,68
2023-01-05;BRML3;BRBRMLACNOR9;BRML;44565287;8,1068294;1;361283182,43
2023-01-05;BRPR3;BRBRPRACNOR9;BRPR;11435472;6,1502537;1;70331054,07
2023-01-05;BRSR3;BRBRSRACNOR3;BRSR;3513;10,8910133;1;38260,13
2023-01-05;BRSR6;BRBRSRACNPB4;BRSR;6478706;9,6659097;1;62622587,77
2023-01-05;BSIL39;BRBSILBDR009;BSIL;3;30,1666666;1;90,5
2023-01-05;BSLV39;BRBSLVBDR002;BSLV;3744;38,0560416;1;142481,82
2023-01-05;BSRE39;BRBSREBDR005;BSRE;6;117,48;1;704,88
2023-01-05;BTAL11;BRBTALCTF003;BTAL;286;94,5391608;1;27038,2
2023-01-05;BTCI11;BRBTCICTF005;BTCI;724;80,1017955;1;57993,7
2023-01-05;BTLG11;BRBTLGCTF000;BTLG;11406;97,9273128;1;1116958,93
2023-01-05;BTRA11;BRBTRACTF000;BTRA;165;85,2212727;1;14061,51
2023-01-05;BURT39;BRBURTBDR009;BURT;73267;39,38;1;2885254,46
2023-01-05;BXPO11;BRBXPOCTF007;BXPO;274;102,1221167;1;27981,46
2023-01-05;C1CL34;BRC1CLBDR004;C1CL;2349;48,5283014;1;113992,98
2023-01-05;C2OI34;BRC2OIBDR003;C2OI;767;7,5681747;1;5804,79
2023-01-05;CACR11;BRCACRCTF004;CACR;18;102,08;1;1837,44
2023-01-05;CAMB3;BRCAMBACNOR4;CAMB;728;6,105412;1;4444,74
2023-01-05;CAML3;BRCAMLACNOR3;CAML;4860797;8,3387542;1;40532991,85
2023-01-05;CASH3;BRCASHACNOR8;CASH;103077793;1,1856994;1;122219278,25
2023-01-05;CATP34;BRCATPBDR003;CATP;3720;77,9809408;1;290089,1
2023-01-05;CBAV3;BRCBAVACNOR5;CBAV;10903896;10,9327329;1;119209382,75
2023-01-05;CCRO3;BRCCROACNOR2;CCRO;39994380;10,6340053;1;425300450,16
2023-01-05;CEAB3;BRCEABACNOR1;CEAB;19682147;2,2014532;1;43329326,78
2023-01-05;CEBR3;BRCEBRACNOR5;CEBR;607;10,2440197;1;6218,12
2023-01-05;CEBR5;BRCEBRACNPA8;CEBR;217;10,9327188;1;2372,4
2023-01-05;CEBR6;BRCEBRACNPB6;CEBR;3362;10,2031588;1;34303,02
2023-01-05;CEDO4;BRCEDOACNPR5;CEDO;54;3,63;1;196,02
2023-01-05;CGAS3;BRCGASACNOR0;CGAS;1;130;1;130
2023-01-05;CGAS5;BRCGASACNPA3;CGAS;1733;129,388038;1;224229,47
2023-01-05;CGRA3;BRCGRAACNOR2;CGRA;854;29,2358548;1;24967,42
2023-01-05;CGRA4;BRCGRAACNPR9;CGRA;11792;26,4847574;1;312308,26
2023-01-05;CHCM34;BRCHCMBDR001;CHCM;336;29,69;1;9975,84
2023-01-05;CHVX34;BRCHVXBDR008;CHVX;33709;93,8495683;1;3163575,1
2023-01-05;CIEL3;BRCIELACNOR3;CIEL;95786198;4,8636509;1;465870635,94
2023-01-05;CLSA3;BRCLSAACNOR0;CLSA;2281652;5,0674603;1;11562181,04
2023-01-05;CLSC4;BRCLSCACNPR3;CLSC;2363;55,4097799;1;130933,31
2023-01-05;CMDB11;BRCMDBCTF001;CMDB;305;11,1085245;1;3388,1
2023-01-05;CMIG3;BRCMIGACNOR6;CMIG;6510684;16,5577143;1;107802046,2
2023-01-05;CMIG4;BRCMIGACNPR3;CMIG;39842051;10,8765248;1;433343056,36
2023-01-05;CMIN3;BRCMINACNOR2;CMIN;79148710;3,917356;1;310053674,58
2023-01-05;COCA34;BRCOCABDR002;COCA;104291;56,402233;1;5882245,29
2023-01-05;COCE3;BRCOCEACNOR0;COCE;100;57,24;1;5724
2023-01-05;COCE5;BRCOCEACNPA3;COCE;25338;43,1217653;1;1092619,29
2023-01-05;COGN3;BRCOGNACNOR2;COGN;167756219;2,0673284;1;346807196,32
2023-01-05;COLG34;BRCOLGBDR000;COLG;69;58,7501449;1;4053,76
2023-01-05;COPH34;BRCOPHBDR009;COPH;28136;51,9208853;1;1460846,03
2023-01-05;COWC34;BRCOWCBDR006;COWC;11828;61,2427705;1;724379,49
2023-01-05;CPFE3;BRCPFEACNOR0;CPFE;10077526;32,0134594;1;322616469,94
2023-01-05;CPFF11;BRCPFFCTF000;CPFF;122;71,16;1;8681,52
2023-01-05;CPLE11;BRCPLECDAM13;CPLE;4569570;37,1820832;1;169906132,12
2023-01-05;CPLE3;BRCPLEACNOR8;CPLE;636946;6,6811182;1;4255511,57
2023-01-05;CPLE6;BRCPLEACNPB9;CPLE;44642679;7,6183052;1;340101553,94
2023-01-05;CPTS11;BRCPTSCTF004;CPTS;147851;82,3791567;1;12179840,71
2023-01-05;CRFB3;BRCRFBACNOR2;CRFB;39489139;14,968862;1;591107475,71
2023-01-05;CRIV3;BRCRIVACNOR4;CRIV;50;4,93;1;246,5
2023-01-05;CRIV4;BRCRIVACNPR1;CRIV;83;5,2486746;1;435,64
2023-01-05;CRPG5;BRCRPGACNPA3;CRPG;16445;27,2287625;1;447777
2023-01-05;CRPG6;BRCRPGACNPB1;CRPG;14;27,7514285;1;388,52
2023-01-05;CRPT11;BRCRPTCTF006;CRPT;13;4,8030769;1;62,44
2023-01-05;CSAN3;BRCSANACNOR6;CSAN;52392613;16,3954637;1;859001184,64
2023-01-05;CSCO34;BRCSCOBDR004;CSCO;7513;50,7023918;1;380927,07
2023-01-05;CSED3;BRCSEDACNOR9;CSED;1224974;3,8505892;1;4716871,77
2023-01-05;CSMG3;BRCSMGACNOR5;CSMG;4443860;15,4402019;1;68614095,8
2023-01-05;CSNA3;BRCSNAACNOR6;CSNA;45417821;14,3021043;1;649570413,99
2023-01-05;CSUD3;BRCSUDACNOR5;CSUD;170623;11,4127451;1;1947276,81
2023-01-05;CTGP34;BRCTGPBDR000;CTGP;10;39,21;1;392,1
2023-01-05;CTKA4;BRCTKAACNPR7;CTKA;27;9,4759259;1;255,85
2023-01-05;CTNM3;BRCTNMACNOR9;CTNM;253;6,6164822;1;1673,97
2023-01-05;CTNM4;BRCTNMACNPR6;CTNM;1109;1,8091794;1;2006,38
2023-01-05;CTSA3;BRCTSAACNOR3;CTSA;150;2,91;1;436,5
2023-01-05;CTSA4;BRCTSAACNPR0;CTSA;699;1,6950786;1;1184,86
2023-01-05;CURY3;BRCURYACNOR3;CURY;6522475;11,5938679;1;75620713,63
2023-01-05;CVBI11;BRCVBICTF001;CVBI;17142;89,5163983;1;1534490,1
2023-01-05;CVCB3;BRCVCBACNOR1;CVCB;36781294;4,3499099;1;159995315,92
2023-01-05;CXSE3;BRCXSEACNOR7;CXSE;3858705;7,991433;1;30836582,82
2023-01-05;CYRE3;BRCYREACNOR7;CYRE;40485732;12,9264825;1;523338107,33
2023-01-05;D1HI34;BRD1HIBDR008;D1HI;29;446,03;1;12934,87
2023-01-05;D1LR34;BRD1LRBDR001;D1LR;362;136,5197237;1;49420,14
2023-01-05;D1OM34;BRD1OMBDR006;D1OM;7;153,5757142;1;1075,03
2023-01-05;DASA3;BRDASAACNOR1;DASA;2196366;13,3107983;1;29235384,97
2023-01-05;DEEC34;BRDEECBDR003;DEEC;116;76,7537068;1;8903,43
2023-01-05;DEFI11;BRDEFICTF006;DEFI;49993;17,4921621;1;874485,66
2023-01-05;DESK3;BRDESKACNOR2;DESK;802650;8,7966137;1;7060602,02
2023-01-05;DEVA11;BRDEVACTF000;DEVA;96391;86,6114456;1;8348563,86
2023-01-05;DEXP3;BRDEXPACNOR1;DEXP;578293;6,7889369;1;3925994,73
2023-01-05;DIRR3;BRDIRRACNOR0;DIRR;7293907;14,7636353;1;107684583,36
2023-01-05;DISB34;BRDISBBDR006;DISB;142043;31,769064;1;4512573,16
2023-01-05;DIVO11;BRDIVOCTF002;DIVO;63454;69,247706;1;4394043,94
2023-01-05;DMMO3;BRDMMOACNOR0;DMMO;2288480;1,8633284;1;4264189,93
2023-01-05;DMVF3;BRDMVFACNOR9;DMVF;1442;3,9808113;1;5740,33
2023-01-05;DNAI11;BRDNAICTF008;DNAI;2;33,63;1;67,26
2023-01-05;DOTZ3;BRDOTZACNOR7;DOTZ;62180;1,3723412;1;85332,18
2023-01-05;DTCY3;BRDTCYACNOR5;DTCY;123;4,58;1;563,34
2023-01-05;DXCO3;BRDXCOACNOR8;DXCO;16925456;6,8212846;1;115453353,39
2023-01-05;E1DU34;BRE1DUBDR001;E1DU;2;12,065;1;24,13
2023-01-05;E1XC34;BRE1XCBDR007;E1XC;3;230,88;1;692,64
2023-01-05;EAIN34;BREAINBDR007;EAIN;80;328,478;1;26278,24
2023-01-05;EALT3;BREALTACNOR4;EALT;50;8,8946;1;444,73
2023-01-05;EALT4;BREALTACNPR1;EALT;4476;6,8797587;1;30793,8
2023-01-05;ECOR3;BRECORACNOR8;ECOR;33260287;4,2032321;1;139800708,43
2023-01-05;EGIE3;BREGIEACNOR9;EGIE;19259481;38,114086;1;734057516,24
2023-01-05;EKTR3;BREKTRACNOR0;EKTR;10;36;1;360
2023-01-05;ELAS11;BRELASCTF009;ELAS;102;102,1582352;1;10420,14
2023-01-05;ELCI34;BRELCIBDR007;ELCI;2077;53,5181945;1;111157,29
