RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2023-01-04;BIEM39;BRBIEMBDR007;BIEM;671;40,7207302;1;27323,61
2023-01-04;BIEU39;BRBIEUBDR000;BIEU;2208;42,4593523;1;93750,25
2023-01-04;BIOM3;BRBIOMACNOR2;BIOM;5700;6,095614;1;34745
2023-01-04;BITH11;BRBITHCTF004;BITH;85927;20,9509527;1;1800252,52
2023-01-04;BITO39;BRBITOBDR001;BITO;4735;45,7192502;1;216480,65
2023-01-04;BIVB39;BRBIVBBDR004;BIVB;71223;51,946001;1;3699750,03
2023-01-04;BIVE39;BRBIVEBDR008;BIVE;4;51,07;1;204,28
2023-01-04;BIWM39;BRBIWMBDR009;BIWM;2261;46,7539363;1;105710,65
2023-01-04;BIYF39;BRBIYFBDR009;BIYF;95405;26,7716943;1;2554153,5
2023-01-04;BIYW39;BRBIYWBDR004;BIYW;843;11,7723843;1;9924,12
2023-01-04;BKNG34;BRBKNGBDR006;BKNG;515;57,858932;1;29797,35
2023-01-04;BLAK34;BRBLAKBDR003;BLAK;6255;56,9107034;1;355976,45
2023-01-04;BLAU3;BRBLAUACNOR8;BLAU;919886;26,4994129;1;24376439,01
2023-01-04;BLBT39;BRBLBTBDR002;BLBT;20;40,83;1;816,6
2023-01-04;BLPA39;BRBLPABDR002;BLPA;2;53,045;1;106,09
2023-01-04;BLPX39;BRBLPXBDR004;BLPX;1;53,23;1;53,23
2023-01-04;BLUT3;BRBLUTACNOR8;BLUT;25;5,11;1;127,75
2023-01-04;BLUT4;BRBLUTACNPR5;BLUT;4045;1,55;1;6269,75
2023-01-04;BMEB3;BRBMEBACNOR8;BMEB;32;10,19;1;326,08
2023-01-04;BMEB4;BRBMEBACNPR5;BMEB;512;10,0014648;1;5120,75
2023-01-04;BMGB4;BRBMGBACNPR0;BMGB;1015959;2,1246609;1;2158568,43
2023-01-04;BMOB3;BRBMOBACNOR7;BMOB;777917;14,2656877;1;11097520,99
2023-01-04;BMYB34;BRBMYBBDR000;BMYB;1;380,19;1;380,19
2023-01-04;BNDA39;BRBNDABDR004;BNDA;6180;55,4721472;1;342817,87
2023-01-04;BOAC34;BRBOACBDR004;BOAC;11240;42,8753852;1;481919,33
2023-01-04;BOAS3;BRBOASACNOR6;BOAS;2144003;5,8816526;1;12610280,98
